reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating,rating_num,true_sentiment,predicted_sentiment,emotion,cleaned_review,normalized_review
14166,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",2 years ago,"Just left,  was hu gry , got home and my quarter pounder is raw !!! The nuggets were old and cold , really?? Had to.just throw out and make a sandwich.  My 6 year old wasn't happy , she wants all week for her nuggets.  She gets a 6 piece and shares the 20bpiece with me.",1 star,1,Negative,Negative,sadness,just left was hu gry got home and my quarter pounder is raw the nuggets were old and cold really had tojust throw out and make a sandwich my year old wasnt happy she wants all week for her nuggets she gets a piece and shares the bpiece with me,just left wa hu gri got home and my quarter pounder is raw the nugget were old and cold realli had tojust throw out and make a sandwich my year old wasnt happi she want all week for her nugget she get a piec and share the bpiec with me
5707,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,3 years ago,Excellent ,5 stars,5,Positive,Positive,neutral,excellent,excel
21252,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",3 years ago,"For 6am, the staff was pleasant, the service was fast, & I even used the self ordering kiosk.l Where it's at, there is no lack of homeless & panhandling, so if you need the restroom, an employee will let you in, and don't be surprised if it is below standards, or seeing someone sleeping at a booth. On a brighter note... The line at the drive-thru window moves swiftly, and there is a bus stop along the sidewalk, for the North bound Las Vegas Strip bus.",4 stars,4,Positive,Positive,surprise,for am the staff was pleasant the service was fast i even used the self ordering kioskl where its at there is no lack of homeless panhandling so if you need the restroom an employee will let you in and dont be surprised if it is below standards or seeing someone sleeping at a booth on a brighter note the line at the drivethru window moves swiftly and there is a bus stop along the sidewalk for the north bound las vegas strip bus,for am the staff wa pleasant the servic wa fast i even use the self order kioskl where it at there is no lack of homeless panhandl so if you need the restroom an employe will let you in and dont be surpris if it is below standard or see someon sleep at a booth on a brighter note the line at the drivethru window move swiftli and there is a bu stop along the sidewalk for the north bound la vega strip bu
26136,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",4 years ago,"Long wait in line, fries that were nearly room temperature, and 4 chicken tenders of which 3 were so tough they were like rubber bands. And the diet coke was found (after we drove out) to be cherry coke. One combo meal for a ridiculous $8+. This is one McDonalds we will avoid in the future. And maybe McDonald's chicken tenders at ANY location.",1 star,1,Negative,Negative,neutral,long wait in line fries that were nearly room temperature and chicken tenders of which were so tough they were like rubber bands and the diet coke was found after we drove out to be cherry coke one combo meal for a ridiculous this is one mcdonalds we will avoid in the future and maybe mcdonalds chicken tenders at any location,long wait in line fri that were nearli room temperatur and chicken tender of which were so tough they were like rubber band and the diet coke wa found after we drove out to be cherri coke one combo meal for a ridicul thi is one mcdonald we will avoid in the futur and mayb mcdonald chicken tender at ani locat
2465,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,I wish  someone  would  learn  to put a burger  together,3 stars,3,Neutral,Negative,sadness,i wish someone would learn to put a burger together,i wish someon would learn to put a burger togeth
13849,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",a month ago,A big and busy McDonald's with more choices than usual.,5 stars,5,Positive,Positive,surprise,a big and busy mcdonalds with more choices than usual,a big and busi mcdonald with more choic than usual
25917,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",a year ago,Looks like they renovated since I last went - person taking order was pleasant despite heavy orders - bit of a wait in drive through because of number of cars,5 stars,5,Positive,Positive,joy,looks like they renovated since i last went person taking order was pleasant despite heavy orders bit of a wait in drive through because of number of cars,look like they renov sinc i last went person take order wa pleasant despit heavi order bit of a wait in drive through becaus of number of car
3726,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,long wait,5 stars,5,Positive,Negative,neutral,long wait,long wait
18552,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,4 years ago,If your in hurry i guess,2 stars,2,Negative,Negative,neutral,if your in hurry i guess,if your in hurri i guess
7554,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",4 years ago,open at midnight.,4 stars,4,Positive,Positive,neutral,open at midnight,open at midnight
20873,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,7 years ago,Terrible,1 star,1,Negative,Negative,fear,terrible,terribl
3620,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"Horrible, the hamburger does not taste like anything, I like Burger King better",1 star,1,Negative,Negative,disgust,horrible the hamburger does not taste like anything i like burger king better,horribl the hamburg doe not tast like anyth i like burger king better
5771,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,a year ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
8726,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",5 years ago,Nice new remodel. Clean and well maintained. Good food.,4 stars,4,Positive,Positive,neutral,nice new remodel clean and well maintained good food,nice new remodel clean and well maintain good food
15482,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",3 years ago,The customer service is very very bad. I waited there for almost 25 minutes to be served. That's not the first time. I was there like that. So I walked out and I went to the drive-thru. I was in the drive through and out of the drive-thru probably in about 3 minutes. That is the worst manager I have ever seen,1 star,1,Negative,Negative,disgust,the customer service is very very bad i waited there for almost minutes to be served thats not the first time i was there like that so i walked out and i went to the drivethru i was in the drive through and out of the drivethru probably in about minutes that is the worst manager i have ever seen,the custom servic is veri veri bad i wait there for almost minut to be serv that not the first time i wa there like that so i walk out and i went to the drivethru i wa in the drive through and out of the drivethru probabl in about minut that is the worst manag i have ever seen
201,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",2 years ago,You guys messed up my order wish you would have told me you had apple pay i wasted twenty mins of my life to get my coffee and you put 3 creams instead of 3 sugars I hate you forever now lol,1 star,1,Negative,Negative,anger,you guys messed up my order wish you would have told me you had apple pay i wasted twenty mins of my life to get my coffee and you put creams instead of sugars i hate you forever now lol,you guy mess up my order wish you would have told me you had appl pay i wast twenti min of my life to get my coffe and you put cream instead of sugar i hate you forev now lol
14062,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",7 months ago,"Ordered curbside to go, sat in spot #3 for 20 min and never received my food. Had to take my sleeping child inside. Food was prepared but never brought to the car, by the time i got home it was all cold. Do not recommended this location.",1 star,1,Negative,Negative,sadness,ordered curbside to go sat in spot for min and never received my food had to take my sleeping child inside food was prepared but never brought to the car by the time i got home it was all cold do not recommended this location,order curbsid to go sat in spot for min and never receiv my food had to take my sleep child insid food wa prepar but never brought to the car by the time i got home it wa all cold do not recommend thi locat
217,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",3 years ago,great service theres no play area and the food taste like...mcdonalds like a regular one very pecefull area,4 stars,4,Positive,Negative,joy,great service theres no play area and the food taste likemcdonalds like a regular one very pecefull area,great servic there no play area and the food tast likemcdonald like a regular one veri peceful area
6595,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",a year ago,Moderately clean place with limited seating at night. Has kiosks to place orders.,4 stars,4,Positive,Positive,neutral,moderately clean place with limited seating at night has kiosks to place orders,moder clean place with limit seat at night ha kiosk to place order
31778,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",2 years ago,Good people there like fam...,5 stars,5,Positive,Positive,joy,good people there like fam,good peopl there like fam
26813,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",4 years ago,The McDonald's I just went to was so filthy I didn't even eat there. The parking lot was disgusting all around the outside of the building was really filthy. Inside was better but not by that much.,2 stars,2,Negative,Negative,disgust,the mcdonalds i just went to was so filthy i didnt even eat there the parking lot was disgusting all around the outside of the building was really filthy inside was better but not by that much,the mcdonald i just went to wa so filthi i didnt even eat there the park lot wa disgust all around the outsid of the build wa realli filthi insid wa better but not by that much
33107,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",6 years ago,Staff was rude,2 stars,2,Negative,Negative,anger,staff was rude,staff wa rude
10942,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",6 years ago,"Mc Donalds 1650 washington ave

This was a terrible experience with this gay guy, he is rude with customers and employees. I was standing for about 5 minutes in line, and i asked him why he is not taking my order, and he said:
I dont have 4 hands, i take orders after i finished serving all the orders. Im not gonna get a stroke.
Come one man! You are working in a Mc Donalds, you have to be fast and take orders while serving! That job is not for that guy. There are a lot of good workers out there who needs a job, and that guy dont appreciate that. I hear him saying to another employee: change your face because if you dont like it you can quit!

I would never go to that mc donalds! Never in my life! I never had such a bad experience with a gay! Those people are nice 100%! But this one has some problems!",1 star,1,Negative,Negative,disgust,mc donalds washington ave this was a terrible experience with this gay guy he is rude with customers and employees i was standing for about minutes in line and i asked him why he is not taking my order and he said i dont have hands i take orders after i finished serving all the orders im not gonna get a stroke come one man you are working in a mc donalds you have to be fast and take orders while serving that job is not for that guy there are a lot of good workers out there who needs a job and that guy dont appreciate that i hear him saying to another employee change your face because if you dont like it you can quit i would never go to that mc donalds never in my life i never had such a bad experience with a gay those people are nice but this one has some problems,mc donald washington ave thi wa a terribl experi with thi gay guy he is rude with custom and employe i wa stand for about minut in line and i ask him whi he is not take my order and he said i dont have hand i take order after i finish serv all the order im not gon na get a stroke come one man you are work in a mc donald you have to be fast and take order while serv that job is not for that guy there are a lot of good worker out there who need a job and that guy dont appreci that i hear him say to anoth employe chang your face becaus if you dont like it you can quit i would never go to that mc donald never in my life i never had such a bad experi with a gay those peopl are nice but thi one ha some problem
31697,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",5 years ago,"Decoration inside was great, service was slow, food was good",3 stars,3,Neutral,Positive,joy,decoration inside was great service was slow food was good,decor insid wa great servic wa slow food wa good
29695,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",a year ago,Excellent ,5 stars,5,Positive,Positive,neutral,excellent,excel
9202,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",4 years ago,"The food was dry, the fries were stale.  I had better at other McDonalds.",1 star,1,Negative,Negative,disgust,the food was dry the fries were stale i had better at other mcdonalds,the food wa dri the fri were stale i had better at other mcdonald
13992,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",a year ago,"Very busy, but It's nice and different types of food. From cakes to pasta and even pizza. Had the pizza and chicken alfredo they were surprisingly good and easy to go down. Doesn't compare to a good restaurant. But if your craving pizza or pasta can't go wrong",5 stars,5,Positive,Positive,joy,very busy but its nice and different types of food from cakes to pasta and even pizza had the pizza and chicken alfredo they were surprisingly good and easy to go down doesnt compare to a good restaurant but if your craving pizza or pasta cant go wrong,veri busi but it nice and differ type of food from cake to pasta and even pizza had the pizza and chicken alfredo they were surprisingli good and easi to go down doesnt compar to a good restaur but if your crave pizza or pasta cant go wrong
1913,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",8 months ago,Cops had to show up.. group of kids  being super loud. Don't know if there was a fight ... almost $3 for a plain  burger that use to be $1,3 stars,3,Neutral,Negative,surprise,cops had to show up group of kids being super loud dont know if there was a fight almost for a plain burger that use to be,cop had to show up group of kid be super loud dont know if there wa a fight almost for a plain burger that use to be
12284,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",5 years ago,Rude customer service....smartasses,2 stars,2,Negative,Negative,anger,rude customer servicesmartasses,rude custom servicesmartass
23336,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,No free refills. What a drag.,1 star,1,Negative,Negative,disgust,no free refills what a drag,no free refil what a drag
9424,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,There's no need to order from the drive thru because you'll receive whatever they put in your order,1 star,1,Negative,Negative,neutral,theres no need to order from the drive thru because youll receive whatever they put in your order,there no need to order from the drive thru becaus youll receiv whatev they put in your order
29941,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",2 months ago,Horrible Service Lazy Workers Took Forever to make my order ans there liars,1 star,1,Negative,Negative,fear,horrible service lazy workers took forever to make my order ans there liars,horribl servic lazi worker took forev to make my order an there liar
23801,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",a year ago,"The store has been getting a lot better over the months, would recommend!",5 stars,5,Positive,Negative,neutral,the store has been getting a lot better over the months would recommend,the store ha been get a lot better over the month would recommend
29799,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",4 years ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
13941,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",2 months ago,I give this place five stars because i here stayed overnight for a challenge on my youtube channel quinnotfound and you guys never caught me lol.,5 stars,5,Positive,Negative,surprise,i give this place five stars because i here stayed overnight for a challenge on my youtube channel quinnotfound and you guys never caught me lol,i give thi place five star becaus i here stay overnight for a challeng on my youtub channel quinnotfound and you guy never caught me lol
1739,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",6 years ago,Neutral,3 stars,3,Neutral,Negative,disgust,neutral,neutral
21011,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,3 years ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
23495,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,Was able to get in and out without delay.  Cashier was friendly.,5 stars,5,Positive,Positive,joy,was able to get in and out without delay cashier was friendly,wa abl to get in and out without delay cashier wa friendli
9470,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Hours liarsï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,1 star,1,Negative,Negative,neutral,hours liars,hour liar
27988,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",6 years ago,New interior looks great. This location has the new digital ordering computers. The food came quickly and the staff were helpful. Only downside was that one of the card readers was broken and it wasn't marked,4 stars,4,Positive,Negative,neutral,new interior looks great this location has the new digital ordering computers the food came quickly and the staff were helpful only downside was that one of the card readers was broken and it wasnt marked,new interior look great thi locat ha the new digit order comput the food came quickli and the staff were help onli downsid wa that one of the card reader wa broken and it wasnt mark
4293,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",3 years ago,The slowest service I have ever experienced. Even after ordering online I wait for far to long for pick up.,2 stars,2,Negative,Negative,neutral,the slowest service i have ever experienced even after ordering online i wait for far to long for pick up,the slowest servic i have ever experienc even after order onlin i wait for far to long for pick up
16638,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",5 years ago,Unorganized! Couldnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,2 stars,2,Negative,Negative,anger,unorganized couldn,unorgan couldn
21541,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",a year ago,Another place I get wrong orders!!!,1 star,1,Negative,Negative,anger,another place i get wrong orders,anoth place i get wrong order
23308,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",4 years ago,This is a newer McDonald's with a very modern decor. Service was fast and friendly and the food was about what you would expect for a fast food restaurant. Overall positive experience.,4 stars,4,Positive,Positive,neutral,this is a newer mcdonalds with a very modern decor service was fast and friendly and the food was about what you would expect for a fast food restaurant overall positive experience,thi is a newer mcdonald with a veri modern decor servic wa fast and friendli and the food wa about what you would expect for a fast food restaur overal posit experi
25121,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,4 months ago,Excellent ,5 stars,5,Positive,Positive,neutral,excellent,excel
6761,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,They serve good breakfast friendly people!,3 stars,3,Neutral,Positive,joy,they serve good breakfast friendly people,they serv good breakfast friendli peopl
5930,McDonald's,Fast food restaurant,"262 Canal St, New York, NY 10013, United States",40.7185138,-74.0011677,"3,196",3 years ago,"I ordered a 6 piece chicken nuggets and when I get to my room I open the box to only find 4. They rip you off, check before you leave! Also, employees may follow you outside while saying insults towards you even if you patiently wait.",1 star,1,Negative,Negative,anger,i ordered a piece chicken nuggets and when i get to my room i open the box to only find they rip you off check before you leave also employees may follow you outside while saying insults towards you even if you patiently wait,i order a piec chicken nugget and when i get to my room i open the box to onli find they rip you off check befor you leav also employe may follow you outsid while say insult toward you even if you patient wait
24892,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,9 months ago,"Worse mcdonalds ive been to in a very long time. You guys are lucky a lot of customers are looking for a cheap meal on vacation, otherwise you would be out of business.",1 star,1,Negative,Negative,disgust,worse mcdonalds ive been to in a very long time you guys are lucky a lot of customers are looking for a cheap meal on vacation otherwise you would be out of business,wors mcdonald ive been to in a veri long time you guy are lucki a lot of custom are look for a cheap meal on vacat otherwis you would be out of busi
16184,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",a year ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
8214,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",3 years ago,This food will kill you,2 stars,2,Negative,Negative,fear,this food will kill you,thi food will kill you
18994,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,5 years ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
26732,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",4 years ago,"My whole order was a lost, the oatmeal was not closed correctly and so all the order got wet and the oatmeal did not cook right .Then, they didn't even supply me with spoons. I asked for cream and sugar in my coffee, and they gave it to me black and  they got upset because asked them please add what I had asked for, in my coffee.
I ordered two breakfast burritos and they were cold, it's frustrating how bad some employees are trained they don't have any pride on what they do, nor care about service they provide is just a shame.",1 star,1,Negative,Negative,sadness,my whole order was a lost the oatmeal was not closed correctly and so all the order got wet and the oatmeal did not cook right then they didnt even supply me with spoons i asked for cream and sugar in my coffee and they gave it to me black and they got upset because asked them please add what i had asked for in my coffee i ordered two breakfast burritos and they were cold its frustrating how bad some employees are trained they dont have any pride on what they do nor care about service they provide is just a shame,my whole order wa a lost the oatmeal wa not close correctli and so all the order got wet and the oatmeal did not cook right then they didnt even suppli me with spoon i ask for cream and sugar in my coffe and they gave it to me black and they got upset becaus ask them pleas add what i had ask for in my coffe i order two breakfast burrito and they were cold it frustrat how bad some employe are train they dont have ani pride on what they do nor care about servic they provid is just a shame
16188,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",4 years ago,Poor ,2 stars,2,Negative,Negative,sadness,poor,poor
11637,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",5 years ago,"Slow slow slow service
Never come here again",1 star,1,Negative,Negative,sadness,slow slow slow service never come here again,slow slow slow servic never come here again
5227,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",5 years ago,Excellent ,5 stars,5,Positive,Positive,neutral,excellent,excel
30039,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",a year ago,"Very modern McDonald's, plenty of self service kiosks, drive through is efficient and they even have a patio so you can eat outside. They also have table service!
Place was very clean too and the soda machine had dozens and dozens of combinations.",5 stars,5,Positive,Positive,neutral,very modern mcdonalds plenty of self service kiosks drive through is efficient and they even have a patio so you can eat outside they also have table service place was very clean too and the soda machine had dozens and dozens of combinations,veri modern mcdonald plenti of self servic kiosk drive through is effici and they even have a patio so you can eat outsid they also have tabl servic place wa veri clean too and the soda machin had dozen and dozen of combin
33256,ýýýMcDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",3 years ago,"Terrible staff in general, I have never seen a worse McDonald's in my life. Super slow, 20 minutes on the clock to pay for the order since the payment kiosks did not work, without any order, without priority to attend to the payment, without smiling, they seemed bitter at work.",1 star,1,Negative,Negative,disgust,terrible staff in general i have never seen a worse mcdonalds in my life super slow minutes on the clock to pay for the order since the payment kiosks did not work without any order without priority to attend to the payment without smiling they seemed bitter at work,terribl staff in gener i have never seen a wors mcdonald in my life super slow minut on the clock to pay for the order sinc the payment kiosk did not work without ani order without prioriti to attend to the payment without smile they seem bitter at work
6082,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 months ago,"This location always has a crowd so I gave 4 stars, however they are extremely fast in service. So if you're running late into the office this is the place to stop.",4 stars,4,Positive,Positive,neutral,this location always has a crowd so i gave stars however they are extremely fast in service so if youre running late into the office this is the place to stop,thi locat alway ha a crowd so i gave star howev they are extrem fast in servic so if your run late into the offic thi is the place to stop
12579,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",a week ago,Very good,5 stars,5,Positive,Positive,neutral,very good,veri good
5071,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",7 years ago,Neutral,3 stars,3,Neutral,Negative,disgust,neutral,neutral
3109,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,Clean friendly like environment n very spaceious w view.They served the food!! At your convenience!! Eat there every morning!! N very like a classy restaurant!!!,5 stars,5,Positive,Positive,joy,clean friendly like environment n very spaceious w viewthey served the food at your convenience eat there every morning n very like a classy restaurant,clean friendli like environ n veri spaceiou w viewthey serv the food at your conveni eat there everi morn n veri like a classi restaur
32994,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",6 years ago,Very popular spot in Biscayne Blvd in Miami,4 stars,4,Positive,Positive,joy,very popular spot in biscayne blvd in miami,veri popular spot in biscayn blvd in miami
5980,McDonald's,Fast food restaurant,"262 Canal St, New York, NY 10013, United States",40.7185138,-74.0011677,"3,196",5 years ago,Clean and nice not same as old ones seats are availabilities and kids can play at other place high seats too looking good comfortable with waiting in line,5 stars,5,Positive,Positive,neutral,clean and nice not same as old ones seats are availabilities and kids can play at other place high seats too looking good comfortable with waiting in line,clean and nice not same as old one seat are avail and kid can play at other place high seat too look good comfort with wait in line
8408,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",4 years ago,Okay,2 stars,2,Negative,Positive,neutral,okay,okay
12345,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",6 years ago,It was a nice place,3 stars,3,Neutral,Positive,joy,it was a nice place,it wa a nice place
31189,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",a year ago,"Went to drive thru window at around 11:30 ish and employee with copper tone hair like was very rude and disrespectful I was gonna ask her a question about another order that I wanted added to my order and she rudely said no , when I get to th window I asked her if that was her that I was talking to she said yes talking about that thereï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s only two employees working mind u itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s customer service how hard can that be also wen I get my food and I get home I checked my food and it was spitt on my food , I understand that you guys arï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ understaffed but that is no way to give customer service I will be making sure that",1 star,1,Negative,Negative,anger,went to drive thru window at around ish and employee with copper tone hair like was very rude and disrespectful i was gonna ask her a question about another order that i wanted added to my order and she rudely said no when i get to th window i asked her if that was her that i was talking to she said yes talking about that theres only two employees working mind u its customer service how hard can that be also wen i get my food and i get home i checked my food and it was spitt on my food i understand that you guys ar understaffed but that is no way to give customer service i will be making sure that,went to drive thru window at around ish and employe with copper tone hair like wa veri rude and disrespect i wa gon na ask her a question about anoth order that i want ad to my order and she rude said no when i get to th window i ask her if that wa her that i wa talk to she said ye talk about that there onli two employe work mind u it custom servic how hard can that be also wen i get my food and i get home i check my food and it wa spitt on my food i understand that you guy ar understaf but that is no way to give custom servic i will be make sure that
